Year,Region,Technology,Hour,Fuel,value
2050,NO,Battery,89,Power,-0.0
2030,UK,H2Tank,9,H2,6.0
2050,DK,H2Tank,8,H2,7.5
2030,UK,PHS,75,Power,-0.0
2050,FR,PHS,45,Power,364.7232926564886
2040,FR,PHS,98,Power,283.33024172338656
2050,UK,Battery,92,Power,93.23342800731143
2040,DK,Battery,24,Power,0.0
2020,DE,H2Tank,59,H2,44.29492300170737
2050,DE,Battery,36,Power,142.31230255604285
2040,UK,PHS,50,Power,70.4383489010189
2050,FR,H2Tank,94,H2,184.32708413226607
2030,DK,PHS,103,Power,0.0
2020,DE,Battery,13,Power,-0.0
2050,NO,PHS,38,Power,266.0917504228895
2040,DK,PHS,72,Power,0.0
2030,FR,Battery,88,Power,149.89503149475055
2050,UK,H2Tank,15,H2,15.0
2020,DE,PHS,98,Power,-0.0
2050,UK,Battery,24,Power,20.426567002109742
2020,DK,Battery,57,Power,49.995
2030,UK,PHS,51,Power,-0.0
2020,NO,Battery,20,Power,-0.0
2050,FR,Battery,78,Power,0.0
2020,DE,PHS,86,Power,-0.0
2040,DK,Battery,16,Power,0.0
2030,FR,Battery,73,Power,5.537231413267423
2030,NO,Battery,33,Power,-0.0
2020,FR,Battery,66,Power,23.233074397005126
2020,NO,PHS,106,Power,-0.0
2030,FR,PHS,117,Power,-0.0
2030,DK,Battery,112,Power,0.6428682012856501
2040,NO,Battery,83,Power,-0.0
2030,FR,PHS,22,Power,-0.0
2040,DK,Battery,64,Power,26.02953919528732
2050,DE,PHS,35,Power,492.79480063643217
2020,DE,Battery,50,Power,0.016180962350475607
2040,DE,H2Tank,85,H2,121.36659234682018
2020,UK,Battery,30,Power,-0.0
2050,FR,Battery,67,Power,158.02697419093275
2050,FR,PHS,116,Power,502.0050100175282
2040,FR,Battery,111,Power,247.9255329343313
2020,NO,PHS,82,Power,-0.0
2020,DE,Battery,15,Power,-0.0
2020,DE,H2Tank,106,H2,6.4710641400916655
2030,FR,PHS,47,Power,-0.0
2040,NO,PHS,26,Power,-0.0
2020,DE,Battery,76,Power,0.016138944394445687
2050,DE,H2Tank,107,H2,67.78416002905387
2050,NO,H2Tank,64,H2,8.42598847712517
2050,UK,H2Tank,6,H2,15.0
2050,DK,Battery,22,Power,15.448237864393397
2050,DK,H2Tank,40,H2,7.5
2030,FR,PHS,6,Power,-0.0
2040,DK,Battery,34,Power,61.741408539864224
2020,NO,H2Tank,22,H2,0.0
2040,UK,PHS,35,Power,63.93853756491754
2050,DE,H2Tank,67,H2,77.46485755266522
2050,FR,H2Tank,120,H2,100.0
2020,NO,PHS,24,Power,-0.0
2030,DE,Battery,46,Power,0.0
2050,DE,Battery,91,Power,0.7364613903897618
2030,DK,H2Tank,68,H2,0.0
2030,DK,PHS,116,Power,0.0
2050,UK,PHS,29,Power,102.87685195681213
2020,UK,H2Tank,53,H2,0.005133240766666347
2030,UK,Battery,59,Power,86.26531383518255
2020,UK,PHS,112,Power,-0.0
2050,NO,Battery,59,Power,-0.0
2020,DE,Battery,71,Power,0.016147016288049546
2020,FR,Battery,104,Power,50.0
2030,DK,H2Tank,43,H2,0.0
2030,NO,PHS,87,Power,-0.0
2040,DK,Battery,7,Power,42.60382562855671
2020,DK,Battery,14,Power,5.1227975816840985
2040,NO,PHS,71,Power,-0.0
2040,UK,H2Tank,30,H2,21.75159316563757
2030,DE,PHS,116,Power,-0.0
2040,UK,PHS,107,Power,95.24577812474074
2050,DE,PHS,94,Power,578.9192113330314
2040,DK,Battery,39,Power,29.939322294478675
2030,DE,H2Tank,50,H2,16.625
2020,DE,Battery,9,Power,-0.0
2030,NO,Battery,107,Power,-0.0
2040,FR,Battery,35,Power,65.52706992812898
2040,NO,Battery,8,Power,-0.0
2050,DE,H2Tank,55,H2,168.79862901785145
2020,UK,Battery,112,Power,4.842779496161188
2030,NO,H2Tank,63,H2,26.84210526315789
2040,FR,PHS,7,Power,269.70100296521963
2030,DE,Battery,73,Power,8.408631115187022
2030,FR,Battery,64,Power,45.94804480264426
2020,NO,Battery,62,Power,-0.0
2020,FR,H2Tank,54,H2,28.25475819083961
2040,DK,Battery,103,Power,3.769010532847502
2030,DK,Battery,102,Power,10.4969219869148
2030,DK,H2Tank,107,H2,0.0
2040,UK,Battery,14,Power,72.09737802962121
2050,DK,Battery,114,Power,34.32744255594318
2050,DE,Battery,112,Power,-0.0
2020,FR,H2Tank,30,H2,10.66600812805213
2030,DE,PHS,93,Power,-0.0
2040,DE,Battery,85,Power,92.05718528656564
2050,DE,PHS,2,Power,610.3724143639363
2050,FR,H2Tank,98,H2,167.53183014373315
2050,NO,PHS,35,Power,246.60105728818326
2020,DK,Battery,104,Power,19.96075862834473
2030,NO,PHS,108,Power,-0.0
2050,DE,PHS,75,Power,526.7915267321166
2020,DE,Battery,107,Power,0.016088988640420535
2050,UK,H2Tank,18,H2,15.0
2040,DK,PHS,27,Power,0.0
2020,DK,PHS,40,Power,0.0
2030,DE,PHS,10,Power,-0.0
2040,UK,PHS,40,Power,65.11349261740436
2040,DK,Battery,95,Power,3.7720270985699753
2020,DE,H2Tank,100,H2,6.10072721851667
2040,DK,PHS,24,Power,0.0
2040,DK,H2Tank,12,H2,11.890549390587436
2040,UK,PHS,22,Power,59.01621536471656
2020,UK,PHS,102,Power,-0.0
2020,NO,Battery,85,Power,-0.0
2030,NO,PHS,61,Power,-0.0
2030,FR,Battery,25,Power,1.33391054012068
2050,NO,Battery,41,Power,-0.0
2040,NO,H2Tank,98,H2,36.13847205708815
2020,FR,H2Tank,46,H2,10.526315789473685
2020,NO,Battery,31,Power,-0.0
2050,DK,Battery,120,Power,46.77020084530018
2040,DK,PHS,16,Power,0.0
2020,NO,Battery,57,Power,-0.0
2040,NO,PHS,73,Power,-0.0
2050,DE,PHS,90,Power,581.2406889691557
2030,FR,H2Tank,60,H2,50.0
2030,DK,Battery,85,Power,23.409976271029436
2040,NO,Battery,63,Power,-0.0
2030,DE,Battery,35,Power,53.929854624194725
2030,NO,PHS,55,Power,-0.0
2030,UK,Battery,35,Power,35.076619888086064
2050,UK,Battery,80,Power,0.0
2040,DK,PHS,18,Power,0.0
2030,UK,Battery,27,Power,0.0
2040,NO,Battery,101,Power,-0.0
2020,DE,H2Tank,69,H2,6.310362195216138
2030,FR,PHS,95,Power,-0.0
2030,DK,H2Tank,77,H2,0.0
2030,FR,Battery,74,Power,5.536677690126097
2020,DK,Battery,5,Power,11.436984573488852
2020,UK,PHS,92,Power,-0.0
2030,FR,H2Tank,65,H2,50.0
2030,NO,Battery,2,Power,-0.0
2050,NO,PHS,33,Power,246.19993905191455
2030,DE,Battery,2,Power,28.068098926797454
2050,DE,PHS,80,Power,569.0729217034504
2050,UK,Battery,78,Power,9.399600698958785
2030,NO,PHS,91,Power,-0.0
2040,UK,PHS,65,Power,82.75478822011469
2030,FR,Battery,11,Power,16.264041259806135
2020,FR,H2Tank,95,H2,29.266802598739094
2030,NO,Battery,6,Power,-0.0
2040,NO,Battery,25,Power,-0.0
2020,FR,PHS,12,Power,-0.0
2050,DE,H2Tank,4,H2,84.39931450892573
2020,NO,H2Tank,40,H2,0.0
2050,DE,Battery,40,Power,82.37412932877946
2020,FR,H2Tank,115,H2,14.113237879299998
2020,DE,Battery,45,Power,0.016189055259361644
2020,UK,Battery,61,Power,-0.0
2040,UK,PHS,57,Power,80.41530964869185
2050,NO,PHS,7,Power,397.4727172213239
2020,DK,Battery,31,Power,11.826438179256924
2030,NO,H2Tank,9,H2,6.578947368421052
2040,DK,Battery,8,Power,42.59956524599386
2020,UK,H2Tank,114,H2,5.0
2030,FR,Battery,1,Power,74.9925
2030,FR,Battery,27,Power,0.0
2040,DE,Battery,30,Power,56.80173761333626
2050,DK,Battery,86,Power,53.02427979246568
2030,NO,H2Tank,24,H2,0.0
2030,DE,PHS,114,Power,-0.0
2040,DK,H2Tank,44,H2,9.956599535555394
2020,DE,PHS,49,Power,0.0
2040,DK,Battery,43,Power,28.77201538220847
2020,DE,PHS,100,Power,-0.0
2020,DK,Battery,77,Power,34.21924551794626
2050,DK,Battery,60,Power,93.54040169060036
2020,FR,H2Tank,5,H2,10.526315789473685
2030,DE,H2Tank,64,H2,39.91148501498968
2050,NO,H2Tank,91,H2,18.374733443950717
2040,DE,PHS,17,Power,-0.0
2020,NO,PHS,83,Power,-0.0
2050,NO,PHS,103,Power,381.23081068255635
2020,NO,Battery,19,Power,-0.0
2020,NO,H2Tank,34,H2,-0.0
2020,UK,PHS,47,Power,-0.0
2030,UK,H2Tank,38,H2,12.0
2040,DK,H2Tank,72,H2,0.0
2030,DE,Battery,56,Power,54.019709160651935
2020,UK,H2Tank,109,H2,7.631578947368421
2040,DK,Battery,27,Power,5.607531513900007
2040,NO,Battery,54,Power,-0.0
2020,FR,H2Tank,90,H2,37.5926850633005
2020,DE,PHS,111,Power,-0.0
2020,UK,Battery,38,Power,-0.0
2050,FR,PHS,79,Power,601.3150242714643
2050,DK,PHS,19,Power,79.53780685590581
2020,DK,H2Tank,28,H2,0.0
2040,DE,PHS,88,Power,-0.0
2040,UK,PHS,109,Power,95.05538181426938
2050,NO,Battery,97,Power,-0.0
2040,FR,H2Tank,12,H2,100.0
2050,DE,H2Tank,61,H2,168.79862901785145
2030,FR,PHS,64,Power,-0.0
2020,DE,PHS,60,Power,-0.0
2050,FR,PHS,114,Power,503.01052806312646
2030,FR,PHS,18,Power,-0.0
2050,UK,Battery,103,Power,388.7916385637008
2020,NO,Battery,96,Power,-0.0
2050,NO,Battery,17,Power,-0.0
2050,FR,Battery,86,Power,280.5889327484769
2050,FR,PHS,108,Power,512.4373373012062
2030,NO,H2Tank,2,H2,16.710526315789473
2020,FR,PHS,119,Power,-0.0
2040,DE,PHS,1,Power,-0.0
2030,DK,H2Tank,27,H2,0.0
2020,FR,H2Tank,13,H2,17.224257234481566
2040,NO,Battery,84,Power,-0.0
2020,DK,PHS,38,Power,0.0
2040,FR,H2Tank,20,H2,34.820334714992555
2040,DK,Battery,100,Power,3.7701414621856837
2050,FR,PHS,60,Power,468.9200336392696
2050,NO,Battery,49,Power,-0.0
2030,UK,Battery,95,Power,58.121906471363125
2030,UK,Battery,93,Power,58.133532596547106
2020,DE,PHS,117,Power,-0.0
2020,UK,H2Tank,40,H2,-0.0
2040,NO,Battery,88,Power,-0.0
2030,DK,PHS,30,Power,0.0
2030,UK,H2Tank,16,H2,3.739565303370431
2040,DE,H2Tank,63,H2,130.0
2050,FR,PHS,80,Power,608.2137092471928
2040,NO,PHS,39,Power,-0.0
2020,UK,H2Tank,117,H2,5.0
2020,DE,Battery,51,Power,0.01617934425424056
2040,UK,PHS,9,Power,81.52695656528167
2030,UK,H2Tank,82,H2,12.0
2040,FR,Battery,99,Power,360.25617850369946
2040,DK,H2Tank,47,H2,3.2680030443273247
2030,UK,Battery,109,Power,52.580801542341014
2050,FR,PHS,93,Power,507.8770668150326
2050,DK,H2Tank,88,H2,7.5
2030,NO,Battery,10,Power,-0.0
2020,FR,PHS,115,Power,-0.0
2030,UK,PHS,116,Power,-0.0
2040,FR,H2Tank,18,H2,48.52647506586975
2040,NO,H2Tank,16,H2,3.9007329215789452
2030,DE,Battery,37,Power,15.85818872045742
2040,DE,Battery,105,Power,79.3465091093652
2040,UK,PHS,30,Power,56.73663896794887
2020,DK,Battery,55,Power,42.872813511151115
2020,UK,PHS,80,Power,-0.0
2030,DK,PHS,46,Power,0.0
2040,NO,Battery,56,Power,-0.0
2020,UK,Battery,11,Power,-0.0
2030,DK,H2Tank,118,H2,0.0
2030,DE,H2Tank,111,H2,5.919619219538452
2030,NO,H2Tank,70,H2,5.9100332668421025
2040,FR,Battery,107,Power,367.72417483867855
2050,DE,Battery,70,Power,25.827256936370922
2040,DE,PHS,74,Power,-0.0
2040,DE,H2Tank,17,H2,-0.0
2050,DK,Battery,101,Power,62.376177359458225
2030,NO,Battery,18,Power,-0.0
2050,NO,H2Tank,46,H2,8.42598847712517
2040,FR,PHS,52,Power,229.7442289387473
2040,NO,H2Tank,32,H2,28.657496390315174
2020,FR,H2Tank,37,H2,10.960966459298245
2020,UK,PHS,104,Power,-0.0
2040,DE,PHS,70,Power,-0.0
2040,FR,PHS,86,Power,281.97024536743726
2040,DE,Battery,14,Power,0.0
2040,NO,H2Tank,11,H2,19.922542499969996
2020,UK,PHS,54,Power,-0.0
2030,DE,Battery,65,Power,8.415361048195686
2020,UK,Battery,89,Power,5.203833968018758
2030,DK,H2Tank,62,H2,0.0
2050,FR,H2Tank,105,H2,200.0
2050,NO,PHS,75,Power,242.7719611485157
2040,NO,H2Tank,17,H2,2.8199946299999983
2040,DK,Battery,65,Power,26.026936241367796
2030,FR,Battery,19,Power,1.3347111666406817
2050,UK,H2Tank,28,H2,0.0
2030,DE,Battery,4,Power,28.062485587693086
2040,NO,PHS,118,Power,-0.0
2040,DK,H2Tank,37,H2,15.0
2050,UK,H2Tank,112,H2,15.0
2050,DK,Battery,20,Power,11.27396254627407
2030,DK,PHS,97,Power,0.0
2040,FR,PHS,39,Power,204.5632290465564
2030,NO,H2Tank,94,H2,-0.0
2020,FR,H2Tank,81,H2,40.0
2030,FR,PHS,71,Power,-0.0
2040,DK,PHS,22,Power,0.0
2020,UK,Battery,104,Power,5.196033678725363
2020,UK,Battery,51,Power,-0.0
2030,DE,Battery,54,Power,24.703184394408872
2040,DK,PHS,13,Power,0.0
2040,FR,H2Tank,101,H2,57.094904477643524
2030,DK,Battery,93,Power,15.381566546543839
2050,DE,PHS,103,Power,573.7297309662994
2040,FR,Battery,72,Power,148.24903782476028
2040,FR,H2Tank,62,H2,100.0
2050,FR,H2Tank,86,H2,200.0
2030,DE,PHS,12,Power,-0.0
2020,UK,H2Tank,68,H2,0.2137274940967444
2030,NO,Battery,77,Power,-0.0
2030,NO,PHS,81,Power,-0.0
2030,NO,H2Tank,55,H2,37.901532632525
2040,DK,H2Tank,76,H2,10.6875
2040,DE,H2Tank,40,H2,93.97076894663986
2050,DE,PHS,118,Power,583.1747663579496
2020,UK,H2Tank,100,H2,9.244948479163412
2030,UK,Battery,54,Power,20.296646830556693
2030,UK,Battery,17,Power,-0.0
2020,DE,Battery,82,Power,0.016129263448327925
2030,DE,H2Tank,29,H2,28.10377163552029
2040,NO,H2Tank,104,H2,36.13847205708815
2050,DE,H2Tank,18,H2,57.735366164637
2030,NO,Battery,38,Power,-0.0
2050,DE,PHS,113,Power,568.0181827673009
2040,FR,Battery,89,Power,353.441032871093
2050,NO,H2Tank,28,H2,12.86333237238846
2040,DK,Battery,81,Power,93.54040169060036
2040,UK,Battery,63,Power,299.4684180991823
2020,DK,H2Tank,79,H2,0.0
2050,UK,H2Tank,99,H2,14.25
2020,DE,PHS,99,Power,-0.0
2020,NO,H2Tank,41,H2,-0.0
2020,FR,PHS,66,Power,-0.0
2030,DK,PHS,65,Power,0.0
2020,FR,Battery,52,Power,9.137247564780003
2020,NO,Battery,67,Power,-0.0
2040,DK,PHS,118,Power,0.0
2050,UK,Battery,64,Power,242.36201946849715
2020,FR,H2Tank,70,H2,4.991594602105266
2040,DE,Battery,33,Power,82.7161226197416
2030,FR,Battery,42,Power,7.892095659294614
2050,DK,Battery,71,Power,20.77944918222903
2040,DK,PHS,64,Power,0.0
2020,NO,H2Tank,108,H2,0.17870754374999803
2050,DE,PHS,115,Power,566.882714419949
2030,DK,H2Tank,22,H2,0.0
2050,NO,PHS,86,Power,292.836357722292
2040,FR,PHS,57,Power,252.17605504708803
2050,DK,Battery,88,Power,40.98458374278709
2020,NO,H2Tank,119,H2,0.9327434959999987
2030,NO,Battery,75,Power,-0.0
2040,NO,PHS,57,Power,-0.0
2020,DE,Battery,12,Power,-0.0
2050,NO,Battery,92,Power,-0.0
2040,UK,H2Tank,27,H2,0.3765931656375679
2030,DE,PHS,108,Power,-0.0
2040,DE,PHS,41,Power,-0.0
2040,FR,Battery,10,Power,61.710969376946885
2040,NO,Battery,94,Power,-0.0
2020,FR,PHS,46,Power,-0.0
2020,DK,H2Tank,25,H2,0.0
2050,NO,H2Tank,72,H2,8.42598847712517
2020,NO,Battery,15,Power,-0.0
2050,UK,PHS,108,Power,194.9639094261923
2040,FR,PHS,56,Power,247.69866255137327
2050,UK,PHS,41,Power,131.466743543868
2030,NO,H2Tank,5,H2,10.131578947368421
2050,NO,PHS,117,Power,431.0621369053676
2050,FR,PHS,89,Power,549.2275859406208
2050,NO,PHS,85,Power,286.37273045274475
2020,FR,Battery,103,Power,50.0
2040,UK,PHS,114,Power,94.58105450893748
2050,UK,PHS,72,Power,107.8208629259563
2020,DK,Battery,59,Power,49.98500149995
2040,DE,PHS,89,Power,-0.0
2020,DE,H2Tank,48,H2,-0.0
2020,UK,PHS,63,Power,-0.0
2030,DE,H2Tank,57,H2,70.0
2050,UK,H2Tank,116,H2,15.0
2030,NO,Battery,66,Power,-0.0
2040,NO,H2Tank,65,H2,73.4121508557895
2050,DE,Battery,64,Power,50.097887044285876
2020,DK,PHS,32,Power,0.0
2040,DK,H2Tank,4,H2,11.0625
2020,DK,PHS,20,Power,0.0
2030,FR,Battery,62,Power,71.15716283087129
2030,FR,H2Tank,117,H2,25.0
2050,NO,PHS,20,Power,293.57855382725035
2020,DE,H2Tank,52,H2,35.73939904240736
2030,UK,Battery,72,Power,-0.0
2050,UK,Battery,101,Power,334.2626070175179
2050,UK,PHS,96,Power,162.90575003464332
2020,FR,Battery,9,Power,2.049593240232609
2030,NO,Battery,60,Power,-0.0
2030,DK,PHS,33,Power,0.0
2030,FR,H2Tank,34,H2,50.0
2030,DK,H2Tank,14,H2,0.0
2040,DE,H2Tank,2,H2,71.00612221971406
2020,DE,Battery,34,Power,0.0162068739095551
2020,UK,Battery,81,Power,6.957281377837083
2020,DK,H2Tank,120,H2,-0.0
2040,DE,PHS,58,Power,-0.0
2030,DE,H2Tank,58,H2,70.0
2040,NO,PHS,114,Power,-0.0
2030,FR,PHS,48,Power,-0.0
2030,FR,PHS,84,Power,-0.0
2040,DK,H2Tank,109,H2,12.225749588771924
2030,UK,Battery,71,Power,-0.0
2020,UK,PHS,37,Power,-0.0
2050,FR,PHS,110,Power,505.0276103585039
2040,NO,Battery,82,Power,-0.0
2020,NO,PHS,22,Power,-0.0
2030,DE,Battery,116,Power,33.35530886144371
2030,NO,PHS,104,Power,-0.0
2050,NO,Battery,69,Power,-0.0
2050,DK,Battery,69,Power,46.53233594163687
2040,UK,H2Tank,62,H2,30.0
2040,NO,H2Tank,18,H2,0.9152348921052635
2030,UK,H2Tank,74,H2,0.0
2050,DE,PHS,18,Power,519.1473419872553
2050,FR,H2Tank,4,H2,94.50025330571417
2020,DK,Battery,61,Power,49.97500499950003
2020,UK,H2Tank,44,H2,-0.0
2050,FR,Battery,75,Power,0.0
2020,FR,Battery,34,Power,4.361049037184123
2040,UK,PHS,86,Power,83.56393598987881
2020,NO,H2Tank,23,H2,-0.0
2040,DK,Battery,32,Power,54.806712210038036
2040,UK,H2Tank,65,H2,30.0
2050,DE,PHS,85,Power,584.1556314085204
2050,DE,H2Tank,101,H2,67.78416002905387
2050,NO,Battery,9,Power,-0.0
2050,DK,PHS,35,Power,93.20738177165191
2050,DK,H2Tank,1,H2,7.5
2020,UK,Battery,68,Power,-0.0
2020,FR,H2Tank,31,H2,10.960966459298245
2040,UK,PHS,55,Power,77.57187582847295
2020,NO,H2Tank,82,H2,0.7239058966499985
2040,FR,H2Tank,47,H2,25.46108935202626
2020,DE,H2Tank,78,H2,31.594043329724997
2040,FR,PHS,109,Power,313.0740134000127
2040,DK,PHS,37,Power,0.0
2050,FR,PHS,50,Power,400.3283947432305
2030,NO,PHS,23,Power,-0.0
2020,NO,H2Tank,78,H2,0.7239058966499985
2030,NO,PHS,8,Power,-0.0
2050,NO,H2Tank,10,H2,42.627135602254846
2030,NO,H2Tank,39,H2,7.977802221939847
2030,UK,H2Tank,78,H2,11.399999999999999
2050,NO,H2Tank,113,H2,29.244204192682908
2020,FR,PHS,2,Power,-0.0
2040,FR,PHS,90,Power,280.84405507984064
2020,FR,Battery,112,Power,29.75617272603978
2020,UK,H2Tank,2,H2,5.0
2030,NO,H2Tank,14,H2,-0.0
2050,DK,H2Tank,42,H2,7.5
2040,FR,H2Tank,8,H2,30.770500407830053
2040,UK,Battery,114,Power,193.75630129570936
2020,FR,H2Tank,110,H2,25.365515881124562
2050,DE,Battery,52,Power,37.35859817103575
2050,DK,H2Tank,48,H2,7.5
2020,FR,PHS,14,Power,-0.0
2030,DE,PHS,73,Power,-0.0
2040,DK,PHS,107,Power,0.0
2050,NO,Battery,80,Power,-0.0
2050,DK,Battery,30,Power,48.743131317630116
2020,FR,PHS,70,Power,-0.0
2050,DE,H2Tank,33,H2,168.79862901785145
2050,DE,Battery,32,Power,139.0072341367956
2020,NO,H2Tank,19,H2,-0.0
2050,UK,Battery,77,Power,14.522851348538074
2030,FR,H2Tank,102,H2,29.963480594698282
2020,NO,PHS,6,Power,-0.0
2040,DE,Battery,79,Power,78.60910374466673
2050,DK,Battery,72,Power,2.473367605321795
2040,DE,PHS,21,Power,-0.0
2050,UK,Battery,26,Power,0.0
2050,FR,PHS,105,Power,533.6150232359297
2020,UK,H2Tank,34,H2,-0.0
2030,UK,Battery,105,Power,58.75154211177477
2050,NO,Battery,34,Power,0.0
2020,FR,PHS,38,Power,-0.0
2030,DK,Battery,68,Power,42.8782343422274
2040,FR,H2Tank,104,H2,99.34346111043492
2020,UK,PHS,68,Power,-0.0
2040,NO,PHS,78,Power,-0.0
2020,DE,PHS,95,Power,-0.0
2030,DE,PHS,38,Power,-0.0
2040,FR,H2Tank,112,H2,53.94769320565112
2020,NO,H2Tank,8,H2,-0.0
2030,DK,PHS,50,Power,0.0
2020,DE,Battery,17,Power,-0.0
2030,NO,H2Tank,53,H2,21.4185260645
2040,DE,H2Tank,108,H2,40.54027691070657
2040,UK,H2Tank,104,H2,30.0
2030,UK,Battery,34,Power,29.775394974593556
2040,DK,Battery,92,Power,3.7731589330588977
2040,UK,PHS,60,Power,83.16980638525942
2020,FR,H2Tank,39,H2,10.526315789473685
2030,DE,H2Tank,54,H2,70.0
2030,FR,PHS,97,Power,-0.0
2030,NO,Battery,104,Power,-0.0
2040,FR,H2Tank,21,H2,21.114194364115363
2020,FR,H2Tank,26,H2,0.0
2030,DK,H2Tank,95,H2,0.0
2040,UK,Battery,3,Power,169.25815273128603
2040,DE,H2Tank,90,H2,67.34945882769738
2050,UK,PHS,10,Power,158.96929058998177
2020,FR,Battery,109,Power,34.56876166088176
2050,FR,H2Tank,87,H2,200.0
2030,FR,PHS,3,Power,-0.0
2030,DE,H2Tank,7,H2,36.31579929241174
2020,DK,PHS,68,Power,0.0
2030,DK,H2Tank,13,H2,0.0
2040,FR,PHS,81,Power,278.65451505744164
2040,FR,PHS,17,Power,217.0424807949958
2020,FR,PHS,107,Power,-0.0
2040,DE,PHS,19,Power,-0.0
2050,UK,H2Tank,47,H2,25.39175440476354
2020,DK,PHS,102,Power,0.0
2050,DK,Battery,117,Power,13.970341037360944
2020,FR,Battery,61,Power,23.244694419978106
2040,DE,Battery,101,Power,80.58867861558026
2050,DE,Battery,104,Power,35.80475031817458
2050,NO,PHS,45,Power,273.88431983120114
2050,DK,H2Tank,23,H2,7.5
2020,DE,H2Tank,14,H2,-0.0
2020,DK,H2Tank,29,H2,0.0
2020,UK,PHS,105,Power,-0.0
2050,UK,PHS,14,Power,142.671605827255
2020,FR,PHS,24,Power,-0.0
2020,DK,PHS,26,Power,0.0
2020,DK,H2Tank,94,H2,0.0
2030,NO,PHS,74,Power,-0.0
2020,UK,Battery,10,Power,-0.0
2040,FR,PHS,9,Power,256.8148677513065
2040,DE,PHS,47,Power,-0.0
2040,NO,H2Tank,83,H2,77.20778512656182
2050,NO,Battery,70,Power,-0.0
2030,DK,Battery,42,Power,12.709352728091048
2020,DE,H2Tank,86,H2,9.957892906873246
2040,DE,H2Tank,37,H2,130.0
2020,FR,PHS,88,Power,-0.0
2040,FR,H2Tank,111,H2,67.29744732657883
2050,UK,H2Tank,51,H2,25.39175440476354
2030,DK,PHS,39,Power,0.0
2020,NO,Battery,99,Power,-0.0
2030,UK,H2Tank,108,H2,12.0
2040,FR,H2Tank,92,H2,18.127812548582906
2050,NO,PHS,49,Power,264.41562183923753
2050,UK,H2Tank,102,H2,14.25
2040,UK,H2Tank,35,H2,30.0
2050,DK,PHS,2,Power,99.8001
2030,FR,PHS,82,Power,-0.0
2030,DE,Battery,89,Power,33.44549440040887
2030,DK,PHS,53,Power,0.0
2020,DE,PHS,56,Power,-0.0
2050,DK,PHS,71,Power,114.06754342517121
2040,UK,PHS,106,Power,95.34111924398474
2030,FR,PHS,85,Power,-0.0
2040,DK,PHS,52,Power,0.0
2050,DE,H2Tank,119,H2,84.39931450892573
2040,NO,PHS,11,Power,-0.0
2050,DK,Battery,25,Power,0.0
2020,UK,H2Tank,29,H2,-0.0
2020,NO,H2Tank,75,H2,-0.0
2050,UK,PHS,12,Power,150.81229529181786
2020,UK,PHS,70,Power,-0.0
2050,DK,PHS,85,Power,106.94710306583599
2020,DE,Battery,26,Power,-0.0
2030,NO,PHS,37,Power,0.0
2040,UK,PHS,88,Power,83.39689168183503
2030,UK,Battery,90,Power,58.15097614491945
2040,NO,Battery,37,Power,-0.0
2030,NO,PHS,44,Power,-0.0
2050,FR,H2Tank,55,H2,138.1418747897241
2020,UK,Battery,117,Power,4.840358590642632
2030,FR,PHS,36,Power,-0.0
2030,NO,H2Tank,35,H2,8.555519163084583
2040,UK,PHS,36,Power,65.37459902735262
2020,FR,Battery,46,Power,21.69670791578283
2030,NO,Battery,100,Power,-0.0
2020,DE,Battery,8,Power,-0.0
2030,UK,H2Tank,98,H2,-0.0
2040,UK,PHS,81,Power,82.4815105579644
2050,UK,PHS,3,Power,187.6476547019608
2020,NO,H2Tank,103,H2,0.17870754374999803
2040,NO,PHS,84,Power,-0.0
2050,FR,H2Tank,25,H2,7.777028843659551
2020,FR,Battery,43,Power,8.01790452318205
2040,FR,PHS,49,Power,216.23117104819516
2050,FR,Battery,79,Power,119.99999999999999
2020,NO,H2Tank,45,H2,-0.0
2050,DE,PHS,22,Power,472.86047993905277
2030,FR,Battery,113,Power,74.29616514112618
2030,DE,H2Tank,66,H2,13.595695541305473
2030,DE,Battery,75,Power,10.64854417145029
2030,DE,Battery,106,Power,33.38868252306558
2050,FR,H2Tank,69,H2,66.57426616428799
2050,UK,PHS,33,Power,114.4479733956921
2040,FR,H2Tank,63,H2,100.0
2020,DK,PHS,104,Power,0.0
2040,FR,PHS,91,Power,280.5632110247608
2020,NO,H2Tank,89,H2,0.17870754374999803
2020,DK,Battery,52,Power,16.93262350351111
2020,DK,PHS,23,Power,0.0
2050,FR,Battery,56,Power,85.91443742969439
2030,DE,PHS,3,Power,-0.0
2050,NO,Battery,73,Power,-0.0
2030,DE,Battery,43,Power,0.0
2040,FR,H2Tank,23,H2,10.058711055834896
2040,NO,Battery,61,Power,-0.0
2050,UK,Battery,56,Power,387.28821619570306
2040,UK,H2Tank,90,H2,6.200409059177929
2030,UK,H2Tank,83,H2,11.128479218369002
2050,DE,PHS,78,Power,552.1857409997089
2040,NO,PHS,47,Power,-0.0
2020,UK,H2Tank,9,H2,1.9702980941162809
2050,FR,PHS,112,Power,504.0180601653972
2020,UK,PHS,75,Power,-0.0
2030,DE,Battery,20,Power,0.0
2030,FR,Battery,37,Power,11.722485764654785
2030,UK,H2Tank,48,H2,-0.0
2040,NO,H2Tank,79,H2,79.85014057292497
2030,NO,H2Tank,66,H2,19.067928003684205
2050,NO,PHS,14,Power,344.81307850198476
2050,UK,PHS,118,Power,201.32702134311586
2040,NO,PHS,120,Power,-0.0
